NID_ID,STATE,DAM_NAME,OTHER_NAME,HAZARD,EAP,STATE_NAME,COUNTY,NEAR_CITY,DIST_CITY,RIVER,YEAR_COMPL,OWNER,OWN_TYPE,INSP_DATE
OH01028,OH,"OHIO POWER COMPANY POND DAM",NULL,SIGNIFICANT,NULL,OHIO,MORGAN,UNIONVILLE,NULL,"TR-BRANNONS FORK",1960,"OHIO POWER COMPANY",PRIVATE,NULL
OH01030,OH,"SIMCO SEDIMENT DAM #2",NULL,LOW,NULL,OHIO,MUSKINGUM,PLAINFIELD,NULL,"TR-WHITE EYES CREEK",1967,"PEABODY COAL COMPANY",PRIVATE,"1994-05-25 00:00:00"
OH01031,OH,"OHIO POWER COMPANY POND NB-151 DAM",NULL,HIGH,NULL,OHIO,NOBLE,HOSKINSVILLE,1.4,"TR-WEST FORK DUCK CREEK",1974,"OHIO POWER COMPANY",PRIVATE,"1995-08-01 00:00:00"
OH01032,OH,"SCHAFER LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,NOBLE,ASHTON,NULL,"TR-MIDDLE FORK DUCK CREEK",1962,"REUBEN SCHAFER",PRIVATE,"1991-08-20 00:00:00"
OH01033,OH,"QUARTO MINE NO. 4, SLURRY POND NO. 1",NULL,LOW,NULL,OHIO,MONROE,CLARINGTON,NULL,"OHIO RIVER-OS",1969,"QUARTO MINING COMPANY",PRIVATE,NULL
OH01035,OH,"QUARTO MINE NO. 4, SLURRY POND NO. 3",NULL,LOW,NULL,OHIO,MONROE,CLARINGTON,NULL,"OHIO RIVER-OS",1969,"QUARTO MINING COMPANY",PRIVATE,NULL
OH01036,OH,"QUARTO MINE NO. 4, SLURRY POND NO. 4",NULL,LOW,NULL,OHIO,MONROE,CLARINGTON,NULL,"OHIO RIVER-OS",1969,"QUARTO MINING COMPANY",PRIVATE,NULL
OH01037,OH,"QUARTO MINE NO. 4, SLURRY POND NO. 5",NULL,LOW,NULL,OHIO,MONROE,CLARINGTON,NULL,"OHIO RIVER-OS",1969,"QUARTO MINING COMPANY",PRIVATE,NULL
OH01038,OH,"FAITH RANCH LAKE DAM",NULL,LOW,NULL,OHIO,HARRISON,JEWETT,3.4,"JEFFERSON CREEK",1950,"FAITH RANCH AND FARMS, INC.",PRIVATE,NULL
OH01039,OH,"C,G & E - BECKJORD ASH POND C",NULL,SIGNIFICANT,NULL,OHIO,CLERMONT,"NEW PALESTINE",1.7,"OHIO RIVER-OS",NULL,"CINCINNATI GAS & ELECTRIC COMPANY","PUBLIC UTILITY",NULL
OH01040,OH,"OHIO POWER COMPANY POND DAM",NULL,SIGNIFICANT,NULL,OHIO,MUSKINGUM,CUMBERLAND,NULL,"TR-COLLINS FORK",1969,"OHIO POWER COMPANY",PRIVATE,NULL
OH01041,OH,"CONSOL POND DAM",NULL,HIGH,NULL,OHIO,HARRISON,FAIRPOINT,3,"MCCRACKEN RUN",1963,"CONSOLIDATION COAL COMPANY",PRIVATE,"1991-10-24 00:00:00"
OH01042,OH,"OHIO POWER COMPANY POND DAM",NULL,SIGNIFICANT,NULL,OHIO,MORGAN,UNIONVILLE,NULL,"TR-MANS FORK",1968,"OHIO POWER COMPANY",PRIVATE,NULL
OH01043,OH,"LUBURGH LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,MUSKINGUM,PHILO,NULL,"TR-BOGGS CREEK",1963,"MRS. C.M. LUBURGH",PRIVATE,"1991-06-04 00:00:00"
OH01044,OH,"LUBURGH LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,MUSKINGUM,PHILO,NULL,"BOGGS CREEK",1963,"MRS. C.M. LUBURGH",PRIVATE,"1991-06-04 00:00:00"
OH01045,OH,"OLIVITO LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,CARROLL,TABOR,4.2,"TR-INDIAN FORK",1973,"DOMINICK E. & CYNTHIA OLIVITO, JR.",PRIVATE,"1989-06-22 00:00:00"
OH01046,OH,"TRAIL RUN LOWER LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,CARROLL,"HARLEM SPRINGS",0.2,"TRAIL RUN",1972,"WILLARD E. SPENCER, JR.",PRIVATE,"1989-06-22 00:00:00"
OH01047,OH,"PRIDE VALLEY BEACH CLUB LAKE DAM",NULL,LOW,NULL,OHIO,CARROLL,MALVERN,1.7,"TR-ARMSTRONG RUN",1967,"EVELYN FOLTZ",PRIVATE,"1989-11-09 00:00:00"
OH01048,OH,"FAIRMOUNT RESERVOIR",NULL,HIGH,NULL,OHIO,CUYAHOGA,CLEVELAND,NULL,OFFSTREAM,1885,"CITY OF CLEVELAND","LOCAL GOV'T","1988-05-12 00:00:00"
OH01049,OH,"BALDWIN RESERVOIR",NULL,HIGH,NULL,OHIO,CUYAHOGA,CLEVELAND,NULL,OFFSTREAM,1886,"CITY OF CLEVELAND","LOCAL GOV'T","1988-05-12 00:00:00"
OH01050,OH,"SALEM RESERVOIR WEST EMBANKMENT",NULL,SIGNIFICANT,NULL,OHIO,COLUMBIANA,"WEST POINT",16.7,"TR-COLD RUN",1952,"CITY OF SALEM","LOCAL GOV'T","1989-02-22 00:00:00"
OH01051,OH,"SALEM RESERVOIR EAST EMBANKMENT",NULL,SIGNIFICANT,NULL,OHIO,COLUMBIANA,COLEMAN,2.3,"TR-LITTLE BEAVER CREEK",1952,"CITY OF SALEM","LOCAL GOV'T","1989-02-22 00:00:00"
OH01052,OH,"BER-AL LAKE DAM",NULL,LOW,NULL,OHIO,LORAIN,WELLINGTON,6.8,"TR-CHARLEMONT CREEK",1969,"DENNIS E. EMARY",PRIVATE,"1990-01-19 00:00:00"
OH01053,OH,"LIVEZEY LAKE DAM",NULL,LOW,NULL,OHIO,BELMONT,ALLEDONIA,15.5,"TR-NORTH FORK CAPTINA CREEK",1975,"OLNEY FRIENDS SCHOOL",PRIVATE,"1991-05-09 00:00:00"
OH01055,OH,"SUMMITCREST FARM POND DAM",NULL,HIGH,NULL,OHIO,COLUMBIANA,SALINEVILLE,2.5,"TR-RILEY RUN",NULL,"SUMMITCREST FARMS",PRIVATE,"1990-07-19 00:00:00"
OH01058,OH,"OTTAWA UPGROUND RESERVOIR",NULL,HIGH,NULL,OHIO,PUTNAM,OTTAWA,3.2,"BLANCHARD RIVER-OS",1973,"VILLAGE OF OTTAWA","LOCAL GOV'T","1987-09-30 00:00:00"
OH01060,OH,"TUMLIN LAKE DAM",NULL,LOW,NULL,OHIO,HAMILTON,"LAWRENCEBURG, INDIANA",10.6,"TR-SAND RUN",1973,"JOHN P. TUMLIN",PRIVATE,NULL
OH01062,OH,"CAROL-JANE LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,MEDINA,ABBEYVILLE,NULL,"TR-WEST BRANCH ROCKY RIVER",1940,"ANGELO & DOROTHY E. CARO",PRIVATE,"1991-06-20 00:00:00"
OH01063,OH,"HORNBERGER-LONG LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,CARROLL,TABOR,3.8,"TR-COLD SPRINGS RUN",1970,"BEN & DOLLY EVANS",PRIVATE,"1989-06-22 00:00:00"
OH01066,OH,"MINGO SPORTSMAN CLUB LAKE NO. 2 DAM",NULL,SIGNIFICANT,NULL,OHIO,JEFFERSON,"VALLEY GLENN",4.7,"SLABCAMP CREEK",NULL,"MINGO SPORTSMAN CLUB",PRIVATE,"1990-08-09 00:00:00"
OH01068,OH,"PINE VALLEY SPORTSMEN'S LAKE NO. 3 DAM",NULL,HIGH,NULL,OHIO,JEFFERSON,NEWELL,2,"TR-PINEY FORK",1964,"PINE VALLEY SPORTSMEN",PRIVATE,"1990-08-08 00:00:00"
OH01070,OH,"INTERNATIONAL ANIMAL PRESERVE POND DAM",NULL,LOW,NULL,OHIO,MUSKINGUM,BLUEBELL,NULL,"TR-YOKER CREEK",1972,"INTERNATIONAL CENTER FOR THE",PRIVATE,NULL
OH01071,OH,"INTERNATIONAL ANIMAL PRESERVE POND DAM",NULL,SIGNIFICANT,NULL,OHIO,MUSKINGUM,CUMBERLAND,NULL,"TR-MILLER CREEK",1965,"INTERNATIONAL CENTER FOR THE",PRIVATE,NULL
OH01072,OH,"DUNLAP LAKE NO. 2 DAM",NULL,LOW,NULL,OHIO,PICKAWAY,WILLIAMSPORT,NULL,"TR-DEER CREEK",1960,"T.D. & LINDA VANCAMP",PRIVATE,"1995-02-23 00:00:00"
OH01074,OH,"INTERNATIONAL ANIMAL PRESERVE POND DAM",NULL,SIGNIFICANT,NULL,OHIO,MUSKINGUM,CUMBERLAND,NULL,"TR-MAYS FORK",1975,"INTERNATIONAL CENTER FOR THE",PRIVATE,NULL
OH01075,OH,"INTERNATIONAL ANIMAL PRESERVE POND DAM",NULL,SIGNIFICANT,NULL,OHIO,MUSKINGUM,CUMBERLAND,NULL,"TR-MILLER CREEK",1975,"INTERNATIONAL CENTER FOR THE",PRIVATE,NULL
OH01076,OH,"INTERNATIONAL ANIMAL PRESERVE POND DAM",NULL,SIGNIFICANT,NULL,OHIO,MUSKINGUM,CUMBERLAND,NULL,"TR-MILLER CREEK",1976,"INTERNATIONAL CENTER FOR THE",PRIVATE,NULL
OH01077,OH,"RUSH CREEK STRUCTURE NO. 6D","OAKTHORPE RESERVOIR",HIGH,NULL,OHIO,FAIRFIELD,OAKTHORPE,0.4,"INDIAN CREEK",1975,"RUSH CREEK CONSERVANCY DISTRICT","LOCAL GOV'T","1990-09-27 00:00:00"
OH01078,OH,"OHIO POWER COMPANY POND DAM",NULL,LOW,NULL,OHIO,MUSKINGUM,CUMBERLAND,NULL,"COLLINS FORK",1970,"OHIO POWER COMPANY",PRIVATE,NULL
OH01081,OH,"SECOND MEDINA LAKE DAM (LAKE NO. 1)",NULL,SIGNIFICANT,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",NULL,"SECOND MEDINA, INC.",PRIVATE,"1989-03-01 00:00:00"
OH01082,OH,"DELTA LAND POND DAM",NULL,LOW,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",1971,"DELTA LAND INVESTMENT COMPANY",PRIVATE,"1991-11-13 00:00:00"
OH01083,OH,"DELTA LAND POND DAM",NULL,LOW,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",1971,"DELTA LAND INVESTMENT COMPANY",PRIVATE,"1991-11-13 00:00:00"
OH01085,OH,"CHIPPEWA CREEK STRUCTURE VIII-C",NULL,SIGNIFICANT,NULL,OHIO,MEDINA,"RIVER STYX",NULL,"RIVER STYX",1976,"MWCD, CHIPPEWA SUBDISTRICT","LOCAL GOV'T","1987-08-10 00:00:00"
OH01086,OH,"CHIPPEWA CREEK STRUCTURE VIII-D",NULL,SIGNIFICANT,NULL,OHIO,MEDINA,WADSWORTH,NULL,"HOLMES BROOK",1976,"MWCD, CHIPPEWA SUBDISTRICT","LOCAL GOV'T","1990-05-31 00:00:00"
OH01087,OH,"LUNGARO POND DAM",NULL,LOW,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-NORTH BRANCH ROCKY RIVER",1940,"KAY KATHLEEN LUNGARO",PRIVATE,NULL
OH01088,OH,"WINDING TRAIL LAKE DAM",NULL,HIGH,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",1976,"C/O RAYMOND & LORI SCHWARTZ",PRIVATE,"1991-07-23 00:00:00"
OH01089,OH,"MCCOMB UPGROUND RESERVOIR NO. 2",NULL,HIGH,NULL,OHIO,HANCOCK,MCCOMB,0.6,"RADER CREEK-OS",1979,"VILLAGE OF MCCOMB","LOCAL GOV'T","1986-07-30 00:00:00"
OH01090,OH,"EVERGREEN LAKE DAM",NULL,LOW,NULL,OHIO,LUCAS,MONCLOVA,NULL,"TR-SWAN CREEK",1955,"TOLEDO METROPOLITAN PARK DISTRICT","LOCAL GOV'T","1986-11-13 00:00:00"
OH01092,OH,"LAKE LAVERE DAM",NULL,LOW,NULL,OHIO,WILLIAMS,MONTPELIER,NULL,"TR-WEST BR ST. JOSEPH RIVER",NULL,"ODNR, DIVISION OF WILDLIFE",STATE,"1995-07-07 00:00:00"
OH01093,OH,"EVANS LAKE DAM",NULL,LOW,NULL,OHIO,GALLIA,MILLS,2.7,"TR-CHICKAMAUGA CREEK",1975,"MERRILL EVANS",PRIVATE,"1990-03-14 00:00:00"
OH01094,OH,"ST. JOHN VIANNEY SEMINARY LAKE DAM",NULL,LOW,NULL,OHIO,JEFFERSON,BROADACRE,3,"GRASSY CREEK",1957,"APOSTOLATE FOR FAMILY CONSECRATION",PRIVATE,"1988-07-06 00:00:00"
OH01095,OH,"EAST CANDLEWOOD LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WOOD,WATERVILLE,4.2,"SUGAR CREEK & SISTER CREEK",1962,"THOMAS KING",PRIVATE,"1992-07-29 00:00:00"
OH01096,OH,"CSONKA BROTHERS POND DAM",NULL,SIGNIFICANT,NULL,OHIO,COLUMBIANA,LOGTOWN,0.9,"TR-MDLE FK LTL BEAVER CREEK",1975,"CSONKA BROTHERS",PRIVATE,"1990-09-05 00:00:00"
OH01097,OH,"DUSH LAKE DAM",NULL,LOW,NULL,OHIO,WAYNE,MILLERSBURG,NULL,"TR-KILLBUCK CREEK",1975,"ROBERT DUSH",PRIVATE,NULL
OH01098,OH,"TYCOON LAKE EAST DAM",NULL,HIGH,NULL,OHIO,GALLIA,HARRISBURG,2.7,"TR-RACCOON CREEK",1961,"ODNR, DIVISION OF WILDLIFE",STATE,"1988-03-29 00:00:00"
OH01099,OH,"THE OHIO VALLEY COAL SLURRY DISPOSAL DAM",NULL,HIGH,NULL,OHIO,BELMONT,ALLEDONIA,2.5,"TR-CAPTINA CREEK",NULL,"THE OHIO VALLEY COAL COMPANY",PRIVATE,NULL
OH01100,OH,"ELKEM METALS WASTE RETENTION DAM",NULL,HIGH,NULL,OHIO,WASHINGTON,BRISCOE,NULL,"TR-OHIO RIVER",1982,"ELKEM METALS COMPANY",PRIVATE,"1985-10-29 00:00:00"
OH01101,OH,"GEORGETOWN UPPER POND NO. 1 DAM",NULL,LOW,NULL,OHIO,HARRISON,DUNCANWOOD,1.7,"TR-SOUTH FORK",1978,"THE CONSERVATION FUND",PRIVATE,"1992-12-15 00:00:00"
OH01102,OH,"GEORGETOWN UPPER POND NO. 2 DAM",NULL,LOW,NULL,OHIO,HARRISON,DUNCANWOOD,1.9,"TR-SOUTH FORK",1978,"CONSOLIDATION COAL COMPANY",PRIVATE,"1992-12-15 00:00:00"
OH01104,OH,"R & F LAMIRA FRESHWATER DAM",NULL,SIGNIFICANT,NULL,OHIO,BELMONT,WARNOCK,4.2,"TR-MCMAHON CREEK",1979,"R & F COAL COMPANY",PRIVATE,"1985-11-21 00:00:00"
OH01105,OH,"J.M. STUART STATION ASH POND NO. 8",NULL,SIGNIFICANT,NULL,OHIO,ADAMS,MAYSVILLE,2.7,"OHIO RIVER-OS",1978,"DAYTON POWER & LIGHT COMPANY","PUBLIC UTILITY","1994-10-28 00:00:00"
OH01107,OH,"MOWRER LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,WAYNE,WESTWOOD,NULL,"TR-KILLBUCK CREEK",1961,"HAROLD MOWRER",PRIVATE,"1993-08-12 00:00:00"
OH01108,OH,"CUYAHOGA FALLS LOW HEAD DAM",NULL,LOW,NULL,OHIO,SUMMIT,"CUYAHOGA FALLS",NULL,"CUYAHOGA RIVER",NULL,"CITY OF CUYAHOGA FALLS","LOCAL GOV'T","1993-03-16 00:00:00"
OH01109,OH,"CONSOL POND DAM",NULL,LOW,NULL,OHIO,HARRISON,TIPPECANOE,16.1,"TR-SOUTH FORK",1963,"CONSOLIDATION COAL COMPANY",PRIVATE,NULL
OH01111,OH,"SALLY BUFFALO PARK LAKE NO. 2 DAM",NULL,SIGNIFICANT,NULL,OHIO,HARRISON,"OAK PARK",0.9,"TR-SALLY BUFFALO CREEK",1953,"VILLAGE OF CADIZ","LOCAL GOV'T","1983-08-12 00:00:00"
OH01112,OH,"QUARTO MINE NO. 7, SLURRY POND NO. 3",NULL,LOW,NULL,OHIO,MONROE,PROCTOR,NULL,"OPOSSUM CREEK-OS",1978,"QUARTO MINING COMPANY",PRIVATE,"1981-08-20 00:00:00"
OH01113,OH,"FOREST LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,MEDINA,MEDINA,NULL,"TR-WEST BRANCH ROCKY RIVER",1973,"JOHN & JAN PAPCUN AND M & J SACK",PRIVATE,"1991-07-23 00:00:00"
OH01114,OH,"PINE LAKE DAM",NULL,HIGH,NULL,OHIO,SUMMIT,"VALLEY VIEW",NULL,"BRANDYWINE CREEK",1929,"ROBERT VAN DE MOTTER",PRIVATE,"1988-04-29 00:00:00"
OH01115,OH,"CONSOL POND DAM",NULL,LOW,NULL,OHIO,HARRISON,HOLLOWAY,4.4,"TR-BOGGS FORK",1965,"CONSERVATION FUND",PRIVATE,NULL
OH01116,OH,HAMILTON,"MIAMI RIVER HORSESHOE DAM",LOW,NO,OHIO,BUTLER,HAMILTON,2,MIAMI,1920,"HAMILTON CITY OF","LOCAL GOV'T","1993-05-25 00:00:00"
OH01118,OH,"WOODLAND ALTARS LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,ADAMS,"MARBLE FURNACE",12,"TR-BAKER FORK CREEK",1964,"CHURCH OF THE BRETHREN",PRIVATE,"1991-03-05 00:00:00"
OH01119,OH,"CHURN CREEK RESERVOIR DAM",NULL,LOW,NULL,OHIO,ADAMS,"BLUE CREEK",5.7,"TR-CHURN CREEK",NULL,"ODNR, DIV. OF FORESTRY",STATE,"1990-02-13 00:00:00"
OH01120,OH,"CORNUELLE LAKE DAM",NULL,HIGH,NULL,OHIO,ADAMS,STOUT,3.2,"TR-LONG LICK RUN",1955,"ROBERT A. CORNUELLE",PRIVATE,"1991-05-07 00:00:00"
OH01121,OH,"FISH LAKE DAM",NULL,LOW,NULL,OHIO,ADAMS,OTWAY,14.2,"TR-TURKEY CREEK",1971,"NANCY J GREEN",PRIVATE,"1991-03-05 00:00:00"
OH01123,OH,"GIFFORD LAKE DAM",NULL,LOW,NULL,OHIO,ADAMS,CONCORD,16.3,"TR-OHIO BRUSH CREEK",1971,"HOWARD GIFFORD",PRIVATE,"1991-08-22 00:00:00"
OH01127,OH,"KILLEN STATION ASH DISPOSAL DIKE",NULL,HIGH,NULL,OHIO,ADAMS,CONCORD,1,"OHIO RIVER-OS",1982,"DAYTON POWER & LIGHT COMPANY","PUBLIC UTILITY","1994-10-28 00:00:00"
OH01140,OH,"REFINERY UPGROUND RESERVOIR",NULL,SIGNIFICANT,NULL,OHIO,ALLEN,LIMA,NULL,OFFSTREAM,NULL,"BP OIL COMPANY",PRIVATE,"1992-06-09 00:00:00"
OH01141,OH,"KINGSWOOD VILLAGE LAKE DAM",NULL,SIGNIFICANT,N/R,OHIO,ALLEN,ALLENTOWN,5.7,"TR-OTTAWA RIVER",NULL,"OHIO DEPARTMENT OF TRANSPORTATION",STATE,"1992-06-09 00:00:00"
OH01144,OH,"ARTESIAN LAKE DAM",NULL,HIGH,NULL,OHIO,ASHLAND,ENGLAND,5.7,"TR-NEWELL RUN",NULL,"VASS INCORPORATED",PRIVATE,"1990-04-19 00:00:00"
OH01145,OH,"BAILEY LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,ASHLAND,"BAILEY LAKE",NULL,"TR-VERMILION RIVER",NULL,"VILLAGE OF BAILEY LAKES","LOCAL GOV'T","1989-02-02 00:00:00"
OH01146,OH,"BASH LAKE DAM",NULL,LOW,NULL,OHIO,ASHLAND,LOUDONVILLE,5.3,"TR-HONEY CREEK",1962,"BERNIE BASH",PRIVATE,"1992-04-15 00:00:00"
OH01147,OH,"BIG T RANCH LAKE DAM",NULL,LOW,NULL,OHIO,ASHLAND,NANKIN,4.9,"TR-ORANGE CREEK",1963,"TOM ZUPAN",PRIVATE,"1992-06-11 00:00:00"
OH01148,OH,"BREDENBECK LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,ASHLAND,NANKIN,6,"TR-ORANGE GREEK",1969,"SHIRLEY BREDENBECK",PRIVATE,"1991-06-18 00:00:00"
OH01152,OH,"DULL LAKE DAM",NULL,LOW,N/R,OHIO,ASHLAND,NANKIN,2,"TR-ORANGE CREEK",1985,"FRANK DULL",PRIVATE,NULL
OH01155,OH,"HIDDEN ACRES LAKE DAM",NULL,LOW,NULL,OHIO,ASHLAND,REDHAW,6.8,"TR-WOLF RUN",1960,"JAMES E. KOVACICH & JAMES WHITTLESEY",PRIVATE,"1991-06-19 00:00:00"
OH01158,OH,"LAKE SILVERSTONE DAM NO. II",NULL,SIGNIFICANT,NULL,OHIO,ASHLAND,ASHLAND,5.3,"TR-LANG CREEK",1970,"HAROLD SPRINKLE",PRIVATE,"1990-04-19 00:00:00"
OH01165,OH,"SHAFFER LAKE DAM",NULL,LOW,NULL,OHIO,ASHLAND,NANKIN,2.3,"TR-ORANGE CREEK",1940,"RALPH & ANN SHAFFER",PRIVATE,"1989-06-01 00:00:00"
OH01167,OH,"LAKE SILVERSTONE DAM NO. I",NULL,LOW,NULL,OHIO,ASHLAND,ASHLAND,5.3,"TR-LANG CREEK",1955,"HAROLD SPRINKLE",PRIVATE,"1990-04-19 00:00:00"
OH01170,OH,"THOMPSON LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,ASHLAND,GREER,11,"TR-BLACK FORK MOHICAN RIVER-OS",1972,"T THOMPSON, R THOMPSON & S ZIMMERMAN",PRIVATE,"1992-04-15 00:00:00"
OH01172,OH,"WHARTON LAKE DAM",NULL,LOW,NULL,OHIO,ASHLAND,"PARADISE HILL",22.7,"TR-WHETSTONE CREEK",1971,"RUTH D. WHARTON",PRIVATE,"1989-07-12 00:00:00"
OH01179,OH,"ELKEM FLUID WASTE POND 3A",NULL,SIGNIFICANT,NULL,OHIO,ASHTABULA,ASHTABULA,1.5,"TR-LAKE ERIE-OS",1967,"ELKEM METALS COMPANY",PRIVATE,"1986-06-11 00:00:00"
OH01180,OH,"ELKEM SLUDGE HOLDING POND 5C DAM",NULL,SIGNIFICANT,NULL,OHIO,ASHTABULA,ASHTABULA,0.4,"TR-LAKE ERIE-OS",1988,"ELKEM METALS COMPANY",PRIVATE,"1989-11-07 00:00:00"
OH01186,OH,"LAKE KENISEE DAM",NULL,SIGNIFICANT,NULL,OHIO,ASHTABULA,EAGLEVILLE,1.7,"TR-MILL CREEK",1974,"THOUSAND TRAILS, INC.",PRIVATE,"1991-08-28 00:00:00"
OH01191,OH,"NAJI LAKE DAM",NULL,LOW,NULL,OHIO,ASHTABULA,MECHANICSVILLE,17.8,"MILL CREEK",1963,"DR. ABDUL F. NAJI",PRIVATE,"1991-07-15 00:00:00"
OH01192,OH,"NORTH KINGSVILLE LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,ASHTABULA,"KINGSVILLE ON THE LAKE",0.4,"TR-LAKE ERIE",1968,"VILLAGE OF NORTH KINGSVILLE","LOCAL GOV'T","1991-08-28 00:00:00"
OH01193,OH,"NORTH KINGSVILLE ROUTE 20 LAKE DAM",NULL,SIGNIFICANT,NULL,OHIO,ASHTABULA,KINGSVILLE,0.4,"TR-LAKE ERIE",NULL,"VILLAGE OF NORTH KINGSVILLE","LOCAL GOV'T","1990-07-27 00:00:00"
OH01195,OH,"SILI LAKE DAM",NULL,LOW,NULL,OHIO,ASHTABULA,MECHANICSVILLE,3,"TR-GRAND RIVER",1972,"ERNEST J. SILI",PRIVATE,"1991-07-15 00:00:00"
OH01205,OH,"PINE GROVE LAKE DAM",NULL,HIGH,NULL,OHIO,ATHENS,NELSONVILLE,0.4,"TR-HOCKING RIVER",NULL,"PINE GROVE PARK CLUB ASSOCIATION",PRIVATE,"1990-12-20 00:00:00"
OH01207,OH,"THEISS LAKE DAM",NULL,LOW,NULL,OHIO,ATHENS,"VALLEY FORD",19.7,"TR-PRATTS FORK",NULL,"JOHN S. & SHEILA V. THEISS",PRIVATE,"1995-06-06 00:00:00"
OH01208,OH,"TRIMBLE STATE WILDLIFE AREA DAM NO. 1",NULL,SIGNIFICANT,NULL,OHIO,ATHENS,HUNTERDON,1.5,"TR-MUD FORK",1920,"ODNR, DIVISION OF WILDLIFE",STATE,"1986-06-27 00:00:00"
OH01212,OH,"ST. MARYS LIME SLUDGE LAGOONS",NULL,LOW,NULL,OHIO,AUGLAIZE,"ST. MARY'S",2.3,KOOP,1988,"CITY OF ST. MARYS","LOCAL GOV'T","1988-12-05 00:00:00"
OH01216,OH,"ALLISON MINE FRESHWATER DAM",NULL,LOW,NULL,OHIO,BELMONT,ALLEDONIA,4.2,"LONG RUN",1969,"BENNOC INC",PRIVATE,"1975-03-12 00:00:00"
OH01217,OH,"BELMONT COUNTY LAKE DAM",NULL,LOW,NULL,OHIO,BELMONT,WARNOCK,4.2,"BRUSH RUN",1955,"BOARD OF COUNTY COMMISSIONERS,","LOCAL GOV'T","1990-05-24 00:00:00"
OH01222,OH,"BURKHART FARM POND",NULL,SIGNIFICANT,NULL,OHIO,BELMONT,"BAILEYS MILLS",3,"TR-LEATHERWOOD CREEK",1940,"BURKHART NURSERY",PRIVATE,"1989-11-29 00:00:00"
OH01224,OH,"CONSOL POND DAM",NULL,LOW,NULL,OHIO,BELMONT,GOLDA,8,"STILLWATER CREEK",NULL,"CONSOLIDATION COAL COMPANY",PRIVATE,NULL
OH01225,OH,"CRAVAT COAL COMPANY DAM",NULL,LOW,NULL,OHIO,BELMONT,GOLDA,1.5,"LICK RUN",NULL,"CRAVAT COAL COMPANY",PRIVATE,NULL
OH01227,OH,"LAMIRA REFUSE DISPOSAL DAM",NULL,HIGH,NULL,OHIO,BELMONT,WARNOCK,2.8,"TR-MCMAHON CREEK",NULL,"R & F COAL COMPANY",PRIVATE,NULL
OH01228,OH,"LOY-MCFARLAND COAL REFUSE IMPOUNDMENT","UPGROUND RESERVOIR",HIGH,NULL,OHIO,BELMONT,LAMIRA,4.2,"TR-MCMAHON CREEK-OS",NULL,"R & F COAL COMPANY",PRIVATE,NULL
OH01229,OH,"MEIGS-PHILIPS I NO. 1 DAM",NULL,HIGH,NULL,OHIO,BELMONT,ALLEDONIA,9.1,"LONG RUN",1987,"R & F COAL COMPANY",PRIVATE,"1989-02-02 00:00:00"
OH01249,OH,"FAYETTEVILLE HIGH SCHOOL LAKE DAM",NULL,HIGH,NULL,OHIO,BROWN,FAYETTEVILLE,0.4,"TR-E FORK LITTLE MIAMI RIVER",NULL,"DAVID L. BRINKMAN",PRIVATE,"1989-06-14 00:00:00"
OH01253,OH,"INDIAN VALLEY LAKE DAM",NULL,LOW,NULL,OHIO,BROWN,"NEW HOPE",1.5,"TR-WHITE OAK CREEK",1963,"RICHARD O. BRANNON",PRIVATE,"1989-11-16 00:00:00"
OH01255,OH,"LAKE LORELEI UPGROUND RESERVOIR",NULL,SIGNIFICANT,NULL,OHIO,BROWN,BLOWVILLE,9.8,"GLADY RUN-OS",1968,"LAKE LORELEI WATER & SEWER DISTRICT","PUBLIC UTILITY","1994-08-11 00:00:00"
OH01258,OH,"SAINT MARTIN RESERVOIR DAM",NULL,SIGNIFICANT,NO,OHIO,BROWN,FAYETTEVILLE,3,"SOLOMON RUN",1937,"CITY OF SAINT MARTIN","LOCAL GOV'T","1991-03-05 00:00:00"
OH01261,OH,"STARLING LAKE CLUB DAM",NULL,LOW,NULL,OHIO,BROWN,BATAVIA,17,"SNOW RUN",1961,"RICHARD L. ZURMEHLY",PRIVATE,"1994-08-11 00:00:00"
